Date,Open_M,High_M,Low_M,Close_M,Adj Close_M,Volume_M,Open_V,High_V,Low_V,Close_V,Adj Close_V,Volume_V
2022-12-28,346.549988,349.51001,341.779999,341.950012,338.87204,1854100,206.679993,208.529999,204.800003,204.990005,202.621475,3139200
2022-12-29,344.380005,349.720001,343.540009,348.209991,345.075684,1459800,205.949997,208.529999,205.5,208.059998,205.656006,3675500
2022-12-30,345.329987,347.899994,343.619995,347.730011,344.600037,1617600,206.309998,208.039993,205.699997,207.759995,205.359451,4159400
2023-01-03,349.959991,354.660004,343.940002,346.799988,343.678375,2933600,209.279999,212.330002,206.160004,207.389999,204.993713,4202800
2023-01-04,351.390015,356.980011,349.690002,355.149994,351.953217,2661000,209.619995,213.199997,209.619995,212.610001,210.153412,6606200
2023-01-05,356.119995,357.559998,351.269989,351.769989,348.603607,2608500,213.800003,214.160004,210.460007,211.110001,208.670746,5246000
2023-01-06,357.309998,368.720001,355.320007,367.670013,364.951904,4432800,214.0,218.139999,213.089996,217.75,215.234039,6829700
2023-01-09,371.630005,375.0,369.559998,370.970001,368.227509,3913500,219.070007,222.210007,218.350006,218.600006,216.074203,6294500
2023-01-10,368.809998,371.679993,367.209991,371.01001,368.267242,3485900,218.990005,222.389999,218.179993,221.089996,218.535431,10857000
2023-01-11,372.619995,377.920013,371.26001,377.859985,375.066559,3370200,221.289993,222.179993,219.699997,222.100006,219.533783,5408200
2023-01-12,377.859985,381.130005,376.920013,379.809998,377.002136,3291200,222.100006,223.809998,220.610001,223.619995,221.036194,4264400
2023-01-13,375.059998,377.869995,374.309998,375.519989,372.743805,4261000,221.910004,223.759995,220.139999,223.059998,220.482681,4283200
2023-01-17,375.0,378.329987,373.980011,375.0,372.227692,2814500,222.380005,224.399994,222.369995,223.0,220.423355,6101100
2023-01-18,374.51001,375.809998,368.5,368.920013,366.192657,2747100,224.080002,224.990005,219.440002,219.460007,216.924286,6558000
2023-01-19,364.600006,370.799988,363.600006,367.940002,365.219879,3111200,218.100006,221.520004,217.5,220.410004,217.863297,4853100
2023-01-20,370.230011,376.619995,369.399994,376.279999,373.49823,3863400,221.139999,224.429993,220.410004,224.309998,221.718246,5211000
2023-01-23,376.73999,381.380005,376.359985,378.570007,375.771301,2743900,224.600006,226.199997,223.149994,224.179993,221.589722,5501500
2023-01-24,390.0,390.0,375.220001,380.01001,377.200653,2756200,222.020004,230.0,216.630005,223.889999,221.303085,5274900
2023-01-25,375.100006,382.559998,375.100006,382.390015,379.56308,3501900,221.619995,224.970001,221.169998,224.899994,222.301407,4729600
2023-01-26,383.410004,384.109985,373.0,377.23999,374.451141,3718400,226.0,227.080002,223.669998,224.710007,222.113632,7043400
2023-01-27,376.190002,380.519989,373.380005,374.029999,371.264893,3405600,228.0,232.839996,227.25,231.440002,228.765854,11382600
2023-01-30,369.459991,373.73999,369.399994,371.119995,368.376373,2688600,230.199997,230.419998,227.929993,229.100006,226.452911,5677400
2023-01-31,369.98999,372.480011,367.019989,370.600006,367.860229,3137400,228.809998,230.800003,228.449997,230.210007,227.550064,11294200
2023-02-01,368.570007,376.779999,367.0,374.079987,371.314484,2951900,229.369995,232.660004,227.800003,230.899994,228.232086,5792700
2023-02-02,379.519989,380.470001,372.799988,374.940002,372.168152,2761600,233.960007,234.300003,228.369995,229.559998,226.907547,7190000
2023-02-03,370.799988,378.220001,370.48999,373.910004,371.145752,2739600,228.690002,230.860001,227.639999,230.130005,227.470978,5243600
2023-02-06,370.0,374.329987,369.049988,372.970001,370.212738,2068300,228.699997,230.259995,228.039993,229.440002,226.788971,3402400
2023-02-07,371.51001,377.070007,368.839996,375.059998,372.287262,2309100,228.020004,232.130005,227.949997,231.320007,228.647263,4042600
2023-02-08,373.170013,375.790009,370.140015,370.350006,367.612061,2193600,230.339996,231.860001,229.990005,230.199997,227.540176,4978600
2023-02-09,373.299988,374.570007,369.25,370.420013,367.68158,2287600,232.410004,232.479996,229.130005,229.350006,227.144012,5238400
2023-02-10,369.640015,370.25,362.920013,366.829987,364.118073,2270700,228.960007,229.910004,226.160004,227.199997,225.014694,4509700
2023-02-13,368.559998,371.140015,367.070007,370.829987,368.088531,2286400,226.880005,229.830002,226.270004,228.880005,226.678543,4946700
2023-02-14,369.579987,373.410004,367.730011,369.959991,367.224945,1841400,228.669998,231.419998,227.169998,229.389999,227.183624,4829400
2023-02-15,366.279999,369.799988,365.01001,369.640015,366.907379,2203300,227.589996,229.070007,226.800003,228.919998,226.718155,4407300
2023-02-16,364.899994,373.079987,364.899994,367.549988,364.832733,2792700,226.070007,228.360001,225.669998,225.830002,223.657852,3865900
2023-02-17,364.059998,366.700012,359.799988,361.130005,358.460236,2718900,224.179993,224.770004,221.740005,223.559998,221.409698,4520200
2023-02-21,356.76001,361.769989,355.190002,355.959991,353.328461,2730900,220.160004,222.440002,219.990005,220.619995,218.497986,7276100
2023-02-22,355.359985,357.73999,353.209991,354.970001,352.345764,2109300,220.410004,221.75,219.449997,220.020004,217.903763,4621800
2023-02-23,357.73999,357.73999,351.660004,355.529999,352.901611,1975500,221.559998,222.089996,218.929993,221.130005,219.003067,5533800
2023-02-24,350.820007,354.0,349.589996,353.119995,350.509399,2016100,218.479996,220.240005,217.460007,219.550003,217.438293,4414400
2023-02-27,355.640015,358.029999,354.820007,355.480011,352.85199,2200800,220.729996,221.440002,219.339996,220.350006,218.230591,4255300
2023-02-28,354.809998,357.799988,353.23999,355.290009,352.663422,2732900,220.0,221.770004,219.5,219.940002,217.824524,5385400
2023-03-01,354.0,355.309998,349.390015,353.5,350.886627,1968100,219.460007,220.270004,216.429993,218.360001,216.25972,4792700
2023-03-02,353.630005,356.619995,351.690002,355.570007,352.941315,2526000,217.889999,219.600006,217.089996,219.059998,216.953003,5539300
2023-03-03,358.119995,361.690002,357.089996,361.5,358.827515,2174900,220.199997,224.020004,219.899994,223.770004,221.617691,6055400
2023-03-06,361.820007,368.529999,361.26001,366.929993,364.217346,2789400,223.929993,227.419998,223.690002,226.75,224.569031,5737600
2023-03-07,367.170013,369.149994,359.549988,359.940002,357.279022,1660800,226.75,227.380005,223.080002,223.169998,221.023453,4386800
2023-03-08,358.609985,361.700012,357.279999,359.029999,356.375763,1634400,221.960007,222.929993,221.179993,222.190002,220.052887,4194900
2023-03-09,359.25,364.019989,353.910004,354.440002,351.819733,2414700,221.399994,224.369995,219.660004,220.009995,217.893845,5066700
2023-03-10,352.410004,353.049988,345.230011,347.109985,344.543854,3176400,219.029999,219.119995,215.479996,216.139999,214.061096,6638900
2023-03-13,343.630005,349.859985,340.209991,344.709991,342.161621,3308200,214.630005,217.850006,212.5,214.470001,212.40715,6810800
2023-03-14,351.0,356.109985,348.559998,352.820007,350.21167,3413300,218.0,219.869995,216.039993,218.660004,216.556839,7985600
2023-03-15,346.049988,348.399994,343.640015,348.079987,345.506683,3082600,214.410004,216.910004,213.669998,216.369995,214.288879,8372200
2023-03-16,346.619995,348.690002,340.279999,348.0,345.427307,3768100,215.169998,217.580002,208.759995,217.449997,215.358475,13674600
2023-03-17,350.25,351.940002,346.859985,349.660004,347.075012,8426800,214.869995,218.660004,214.869995,217.389999,215.299057,18801200
2023-03-20,348.0,353.839996,347.339996,349.320007,346.737518,3864200,217.0,220.550003,216.839996,218.149994,216.051743,9817400
2023-03-21,354.369995,356.200012,350.829987,354.570007,351.94873,3766800,221.339996,222.509995,218.679993,221.949997,219.815201,8971400
2023-03-22,354.609985,360.0,351.029999,351.029999,348.434906,2596400,222.5,224.899994,219.919998,220.039993,217.923553,6700600
2023-03-23,352.410004,359.859985,351.839996,354.369995,351.750214,2598100,220.440002,225.25,220.259995,222.589996,220.449036,6427700
2023-03-24,350.450012,352.420013,346.309998,351.630005,349.030487,2971500,220.669998,221.330002,218.25,221.039993,218.91394,4791500
2023-03-27,355.570007,357.890015,354.279999,354.619995,351.998322,2420300,222.589996,224.080002,221.389999,221.809998,219.676544,7210900
2023-03-28,355.559998,355.899994,352.799988,354.329987,351.71051,1695900,222.820007,223.330002,218.649994,220.330002,218.210785,6418400
2023-03-29,357.380005,360.029999,355.820007,359.529999,356.87204,2327000,222.289993,223.550003,220.919998,223.300003,221.152206,4483000
2023-03-30,360.950012,362.589996,358.23999,359.26001,356.604034,2480500,223.919998,224.240005,221.210007,222.360001,220.221252,5383900
2023-03-31,361.130005,363.649994,360.380005,363.410004,360.723389,3376600,223.600006,225.839996,223.289993,225.460007,223.291443,9509000
2023-04-03,362.609985,366.660004,361.75,366.470001,363.760742,2978000,225.229996,229.160004,224.119995,229.0,226.797379,6421500
2023-04-04,366.799988,369.119995,363.380005,363.899994,361.209747,2198700,229.0,230.050003,226.830002,227.660004,225.470291,5254700
2023-04-05,363.480011,365.130005,361.609985,363.790009,361.667053,2239600,226.779999,228.470001,226.550003,228.169998,225.975372,4813600
2023-04-06,361.209991,362.040009,355.970001,361.470001,359.360596,2357600,226.160004,226.729996,224.679993,225.990005,223.816345,4285200
2023-04-10,359.709991,360.929993,357.579987,360.140015,358.038391,1559100,225.559998,226.479996,224.320007,226.429993,224.25209,4952200
2023-04-11,363.420013,365.190002,361.160004,364.130005,362.005096,3033800,227.0,229.139999,226.199997,228.449997,226.25267,4513300
2023-04-12,366.079987,368.600006,361.029999,361.779999,359.668793,2268800,229.929993,231.589996,227.330002,227.809998,225.61882,4373000
2023-04-13,363.820007,369.75,363.390015,369.649994,367.492859,2611700,229.460007,232.839996,228.800003,232.690002,230.451904,7615500
2023-04-14,370.0,373.390015,369.109985,372.429993,370.256622,2254600,232.990005,234.990005,232.240005,234.020004,231.769104,9781300
2023-04-17,373.359985,374.100006,368.390015,372.76001,370.584747,2432700,234.020004,234.050003,230.940002,233.479996,231.234283,4865000
2023-04-18,373.950012,373.950012,369.959991,372.320007,370.147278,2087800,233.75,234.330002,231.690002,233.600006,231.353149,4796200
2023-04-19,372.98999,374.149994,371.160004,372.799988,370.624512,1795300,234.0,234.059998,231.850006,232.570007,230.333054,3833900
2023-04-20,371.450012,375.190002,369.690002,375.0,372.811646,2124800,232.460007,234.669998,231.5,234.600006,232.343552,4925700
2023-04-21,375.720001,377.429993,373.26001,375.23999,373.050232,3537800,235.0,235.570007,233.380005,234.050003,231.798798,6771500
2023-04-24,375.149994,377.640015,373.619995,374.730011,372.543243,1886300,234.229996,235.149994,231.509995,232.759995,230.52121,9124100
2023-04-25,373.5,374.579987,368.320007,368.529999,366.379395,2245000,233.020004,235.020004,229.429993,229.589996,227.381714,6076500
2023-04-26,369.640015,372.220001,366.089996,366.76001,364.619751,2594200,231.220001,232.770004,226.720001,228.149994,225.955551,8400400
2023-04-27,366.579987,374.980011,361.0,373.670013,371.48941,3859900,228.669998,229.630005,226.610001,229.009995,226.807266,7128200
2023-04-28,372.529999,381.929993,371.51001,380.029999,377.812286,3107300,228.649994,233.570007,228.059998,232.729996,230.491501,11627900
2023-05-01,380.48999,382.459991,378.959991,379.859985,377.64325,1745100,232.869995,234.589996,231.509995,232.509995,230.273636,4571100
2023-05-02,377.769989,378.839996,370.940002,376.029999,373.835632,2478700,231.949997,232.369995,226.210007,226.979996,224.796814,5244000
2023-05-03,376.670013,379.549988,374.329987,374.899994,372.71225,1970900,226.979996,228.669998,225.919998,225.979996,223.806427,4093300
2023-05-04,374.5,376.850006,372.140015,376.119995,373.925079,2814900,224.839996,226.059998,223.479996,225.600006,223.430099,5648700
2023-05-05,380.570007,385.149994,378.23999,384.660004,382.415283,2682800,228.339996,232.339996,227.289993,231.779999,229.550644,6237000
2023-05-08,384.01001,387.459991,383.769989,385.51001,383.260315,1719600,231.25,233.449997,231.25,232.229996,229.996338,2938400
2023-05-09,383.880005,386.170013,382.700012,382.940002,380.705322,2036400,231.080002,234.089996,230.820007,233.259995,231.016403,4352100
2023-05-10,385.98999,386.76001,377.649994,382.540009,380.307678,1940800,234.300003,234.809998,228.899994,231.270004,229.045563,5245000
2023-05-11,382.209991,385.720001,379.26001,383.390015,381.152679,1901200,230.75,231.520004,228.270004,231.009995,229.234085,3818000
2023-05-12,384.48999,385.019989,378.799988,381.920013,379.691284,2044000,232.0,232.729996,229.820007,231.380005,229.601273,3430300
2023-05-15,381.869995,383.660004,380.529999,383.410004,381.172546,1957400,231.190002,232.830002,230.550003,232.809998,231.020233,2843200
2023-05-16,382.600006,383.600006,377.320007,380.23999,378.021088,2762700,232.559998,233.100006,229.630005,230.470001,228.698257,4289700
2023-05-17,382.200012,387.519989,379.130005,387.0,384.741638,3260300,232.729996,233.889999,230.550003,232.649994,230.861481,4990100
2023-05-18,387.109985,392.019989,385.809998,392.019989,389.73233,3729500,232.399994,234.149994,231.130005,233.600006,231.804199,6621900
2023-05-19,392.0,392.200012,385.140015,385.570007,383.319977,3368800,234.0,234.339996,231.940002,233.309998,231.516418,5399100
2023-05-22,384.98999,387.369995,384.179993,384.529999,382.286041,1808800,233.309998,233.869995,231.179993,231.279999,229.502014,3987800
2023-05-23,381.519989,382.029999,370.440002,373.75,371.56897,3979000,229.270004,229.490005,223.660004,224.580002,222.853531,8537200
2023-05-24,369.369995,369.609985,365.579987,368.5,366.349609,2655700,222.550003,223.100006,220.029999,222.25,220.541443,6730800
2023-05-25,367.910004,370.98999,364.910004,370.040009,367.880646,3752200,222.449997,224.690002,220.490005,223.380005,221.66275,6827600
2023-05-26,371.0,375.679993,370.049988,374.369995,372.185333,2691300,223.820007,226.210007,223.339996,225.009995,223.280212,5067300
2023-05-30,376.279999,376.630005,366.200012,367.5,365.355408,3430100,225.009995,225.470001,219.75,221.639999,219.936142,6916000
2023-05-31,365.0,365.700012,357.850006,365.019989,362.889893,10695300,219.960007,221.529999,216.139999,221.029999,219.330826,20460600
2023-06-01,367.160004,371.089996,366.049988,370.880005,368.715668,3389700,222.729996,226.710007,222.429993,226.5,224.758774,7003600
2023-06-02,374.589996,375.820007,372.149994,373.730011,371.549072,2501200,228.809998,230.270004,227.419998,228.789993,227.031158,5895500
2023-06-05,372.75,372.799988,368.529999,370.519989,368.357788,2316200,227.910004,228.330002,225.309998,226.770004,225.026703,4858900
2023-06-06,372.950012,380.380005,371.809998,379.959991,377.742706,2758700,226.690002,229.25,226.160004,228.220001,226.465546,6020100
2023-06-07,379.290009,380.5,368.26001,371.390015,369.222717,3714500,227.0,227.550003,221.020004,225.270004,223.538223,8517200
2023-06-08,369.359985,369.769989,365.850006,367.589996,365.444855,2594700,225.089996,225.139999,222.410004,223.050003,221.335297,6248200
2023-06-09,370.459991,372.109985,367.76001,369.220001,367.06543,2201800,223.639999,225.179993,222.759995,223.559998,221.841354,6385000
2023-06-12,370.670013,375.970001,369.940002,375.309998,373.119843,2407500,224.410004,226.449997,223.630005,226.169998,224.431305,8621100
2023-06-13,375.309998,377.179993,369.809998,371.380005,369.212799,2444100,225.619995,227.149994,222.630005,223.399994,221.682602,6868700
2023-06-14,372.929993,378.079987,372.019989,374.76001,372.573059,2775400,223.740005,225.470001,222.580002,223.440002,221.722305,9160700
2023-06-15,373.269989,379.570007,370.519989,379.040009,376.828064,2558100,222.020004,227.110001,221.369995,226.169998,224.431305,12534000
2023-06-16,381.609985,382.899994,376.160004,376.529999,374.332733,5886900,226.449997,229.800003,226.080002,228.910004,227.150238,13628500
2023-06-20,375.01001,379.51001,373.75,374.619995,372.433838,3961700,227.0,229.570007,226.179993,226.470001,224.729004,12312300
2023-06-21,373.959991,378.390015,373.660004,376.140015,373.944977,2301300,226.119995,228.630005,224.979996,227.25,225.503006,7032100
2023-06-22,375.109985,378.480011,373.950012,377.799988,375.595306,1933300,226.360001,228.929993,225.5,228.389999,226.634232,6275500
2023-06-23,374.980011,381.119995,373.220001,379.809998,377.593567,3739100,227.220001,229.979996,226.389999,229.550003,227.785324,5422500
2023-06-26,378.059998,379.98999,375.350006,377.420013,375.21756,3327800,229.440002,230.100006,226.199997,226.300003,224.560318,5165400
2023-06-27,380.339996,382.839996,379.01001,381.790009,379.562012,2197300,227.479996,228.610001,226.520004,227.339996,225.592316,4628500
2023-06-28,381.190002,381.399994,378.670013,380.230011,378.011108,2012400,227.5,228.059998,226.020004,227.960007,226.207565,5324500
2023-06-29,380.850006,388.01001,380.5,387.670013,385.407715,2524600,228.789993,234.699997,228.600006,234.320007,232.518661,7118900
2023-06-30,388.100006,395.170013,388.100006,393.299988,391.004822,4406800,236.270004,238.279999,235.949997,237.479996,235.654343,6879100
2023-07-03,391.339996,394.309998,388.679993,393.959991,391.66098,1304600,237.0,238.399994,235.410004,237.970001,236.14061,3087400
2023-07-05,388.809998,395.25,387.130005,394.730011,392.426544,2781800,234.410004,240.0,233.990005,239.449997,237.609207,7601200
2023-07-06,393.829987,394.209991,389.73999,393.140015,391.411011,2156600,238.270004,239.600006,236.690002,238.880005,237.043594,6441800
2023-07-07,390.660004,392.450012,388.399994,388.679993,386.970642,2654400,236.729996,238.440002,236.130005,236.449997,234.632263,5729200
2023-07-10,388.480011,393.429993,388.01001,392.160004,390.435303,2148600,237.009995,239.100006,236.5,238.160004,236.329147,4858900
2023-07-11,393.619995,398.459991,392.339996,397.799988,396.050507,2106200,238.809998,240.699997,238.119995,240.550003,238.70076,3857100
2023-07-12,399.0,403.170013,398.709991,400.690002,398.927795,2273400,241.550003,243.949997,241.229996,242.210007,240.347992,6116000
2023-07-13,403.0,403.23999,400.459991,400.559998,398.79837,2354900,243.789993,244.270004,243.149994,243.309998,241.439529,5819600
2023-07-14,402.119995,403.48999,400.299988,402.51001,400.739838,1978500,244.729996,244.740005,241.960007,243.160004,241.290695,4940600
2023-07-17,401.950012,404.0,401.119995,402.200012,400.431152,2344500,243.110001,245.369995,243.0,243.990005,242.114334,4328100
2023-07-18,400.420013,401.940002,395.209991,398.160004,396.408936,2676200,243.100006,243.179993,237.679993,240.770004,238.919067,7674700
2023-07-19,398.0,399.850006,396.309998,398.269989,396.518463,1809700,241.25,242.589996,240.119995,241.419998,239.564056,4835500
2023-07-20,397.140015,399.720001,395.549988,398.059998,396.309357,2570700,241.160004,241.610001,239.070007,239.619995,237.777908,4695000
2023-07-21,398.670013,401.51001,397.420013,397.48999,395.741882,1868100,239.740005,240.350006,238.729996,239.25,237.410751,5426800
2023-07-24,397.480011,404.910004,396.609985,404.790009,403.009766,3029800,239.679993,241.279999,238.190002,240.740005,238.889297,6010000
2023-07-25,403.369995,404.859985,401.0,401.279999,399.515228,2490500,240.020004,240.800003,238.559998,238.690002,236.855057,4997500
2023-07-26,399.179993,403.309998,395.75,402.410004,400.640228,2572300,231.419998,238.850006,227.679993,237.100006,235.277283,7551400
2023-07-27,405.190002,405.190002,393.950012,394.5,392.764984,3563300,237.419998,238.660004,232.960007,234.440002,232.637726,8160100
2023-07-28,397.959991,398.0,388.880005,392.959991,391.231781,4501000,234.580002,235.880005,233.710007,235.75,233.937653,6794800
2023-07-31,393.970001,396.079987,392.470001,394.279999,392.54599,3578300,236.0,238.419998,236.0,237.729996,235.902435,4799600
2023-08-01,393.779999,397.299988,392.359985,397.070007,395.32373,2344200,237.139999,240.729996,237.0,239.779999,237.936676,4627300
2023-08-02,393.880005,394.209991,389.579987,390.019989,388.304718,2410600,238.630005,238.789993,236.789993,237.559998,235.733719,4868200
2023-08-03,387.559998,393.440002,386.420013,393.01001,391.281586,2190500,236.0,239.050003,235.25,238.759995,236.924515,5033800
2023-08-04,391.609985,396.089996,390.070007,391.350006,389.628876,2215200,238.0,241.910004,237.839996,238.990005,237.152756,5167700
2023-08-07,393.0,397.75,393.0,396.869995,395.124603,1559800,239.220001,242.179993,239.210007,241.509995,239.653366,5649800
2023-08-08,396.179993,396.380005,390.130005,393.190002,391.460815,1747000,240.419998,241.360001,237.389999,239.289993,237.450439,5080600
2023-08-09,393.859985,396.790009,391.869995,393.670013,391.93869,1806100,240.5,241.970001,239.490005,239.759995,237.916824,4055000
2023-08-10,396.459991,400.630005,395.709991,397.140015,395.393433,2154500,240.619995,243.949997,240.089996,240.160004,238.761887,4778000
2023-08-11,395.75,396.670013,392.809998,394.980011,393.24295,1464600,240.0,240.720001,238.419998,240.039993,238.642578,3606800
2023-08-14,396.450012,399.230011,394.609985,398.579987,396.827087,1638500,240.720001,243.330002,240.259995,242.899994,241.485916,4351100
2023-08-15,397.48999,397.48999,393.589996,394.450012,392.715271,1753200,242.009995,242.669998,239.350006,239.830002,238.433807,3770100
2023-08-16,393.440002,399.200012,393.119995,394.369995,392.63559,2002000,236.529999,241.070007,236.020004,239.289993,237.896942,3218600
2023-08-17,396.140015,396.209991,390.98999,392.619995,390.893311,2118600,240.0,240.380005,236.490005,237.369995,235.988113,4177600
2023-08-18,389.820007,393.839996,388.829987,392.170013,390.445282,2001800,235.580002,239.050003,235.300003,238.169998,236.783478,4344800
2023-08-21,393.209991,394.98999,391.019989,393.200012,391.470734,1869400,239.380005,240.529999,237.759995,239.460007,238.065948,3573600
2023-08-22,395.0,398.769989,393.679993,397.839996,396.090332,2422500,240.0,241.429993,238.669998,240.570007,239.16951,3848700
2023-08-23,399.269989,401.920013,398.359985,401.059998,399.296173,1943200,241.320007,242.539993,240.720001,242.300003,240.889435,4947700
2023-08-24,401.589996,404.0,397.5,397.670013,395.921082,1970000,242.25,243.559998,239.360001,239.470001,238.075897,4570700
2023-08-25,400.649994,404.619995,399.0,402.890015,401.118134,2154600,241.380005,243.410004,240.210007,242.570007,241.157867,3541500
2023-08-28,404.0,407.799988,403.149994,407.440002,405.648132,1901300,243.009995,245.229996,242.600006,243.830002,242.410507,3741500
2023-08-29,407.420013,412.190002,406.589996,411.649994,409.8396,2188800,243.5,245.830002,243.399994,245.339996,243.911728,3975600
2023-08-30,414.779999,417.779999,413.519989,413.910004,412.089661,2516600,246.419998,248.229996,246.050003,246.229996,244.796555,4573300
2023-08-31,414.209991,416.290009,411.779999,412.640015,410.825256,2535100,245.589996,248.020004,245.449997,245.679993,244.249741,5532600
2023-09-01,413.839996,416.51001,412.48999,415.570007,413.742371,1840600,247.470001,248.869995,246.770004,248.110001,246.665588,4111800
2023-09-05,413.350006,415.399994,409.700012,411.5,409.690247,2045600,248.350006,248.690002,245.199997,245.339996,243.911728,4459600
2023-09-06,410.779999,413.380005,408.890015,413.179993,411.362854,2292100,245.419998,246.660004,244.210007,246.160004,244.726944,4520300
2023-09-07,411.920013,416.130005,411.730011,414.619995,412.796539,2502700,245.5,247.399994,245.110001,247.139999,245.701248,4007900
2023-09-08,415.0,416.329987,413.859985,414.839996,413.015594,1868900,247.789993,248.139999,246.440002,247.289993,245.850357,3309100
2023-09-11,416.850006,417.589996,414.640015,416.690002,414.857422,1544700,247.330002,248.360001,246.270004,247.220001,245.780792,2995800
2023-09-12,415.950012,417.649994,415.25,416.269989,414.43927,1997600,246.940002,247.759995,246.009995,247.300003,245.860321,3499600
2023-09-13,416.170013,418.410004,414.970001,416.299988,414.469116,2142200,247.149994,250.059998,246.610001,247.830002,246.387222,5657000
2023-09-14,418.299988,418.600006,407.779999,413.339996,411.522186,3557700,245.0,245.539993,238.75,241.5,240.094086,12000000
2023-09-15,411.859985,418.299988,411.140015,414.309998,412.487915,4753800,241.899994,244.100006,240.029999,241.070007,239.666595,13051300
2023-09-18,413.880005,417.890015,413.040009,417.130005,415.295502,1808000,240.940002,245.229996,240.770004,244.660004,243.235703,4771600
2023-09-19,416.959991,417.100006,411.100006,413.529999,411.711334,1730900,245.0,245.119995,241.460007,243.559998,242.14209,4709000
2023-09-20,413.769989,415.850006,410.079987,410.519989,408.714569,1580000,243.630005,244.529999,241.669998,241.860001,240.451996,5756600
2023-09-21,408.339996,408.769989,402.100006,403.359985,401.586029,2450700,240.770004,240.779999,236.270004,236.610001,235.232544,6881500
2023-09-22,404.390015,406.850006,401.559998,402.220001,400.45105,1885000,236.75,237.789993,234.880005,235.080002,233.711472,5935500
2023-09-25,400.600006,403.230011,399.839996,402.48999,400.719879,1846500,235.380005,235.470001,232.210007,233.360001,232.001465,5921600
2023-09-26,400.0,400.850006,393.609985,395.380005,393.641174,2940400,231.929993,232.669998,229.600006,229.649994,228.313065,6193200
2023-09-27,396.209991,397.029999,391.480011,395.480011,393.740723,1987500,230.259995,230.679993,227.919998,229.5,228.16394,6006700
2023-09-28,395.829987,401.350006,395.369995,399.440002,397.683289,2216200,230.669998,232.539993,229.669998,231.660004,230.311371,4203900
2023-09-29,402.029999,402.179993,394.25,395.910004,394.168854,3032300,232.839996,233.029999,229.649994,230.009995,228.670959,6044200
2023-10-02,393.600006,396.359985,392.450012,395.850006,394.10907,2856800,229.240005,231.369995,228.770004,231.270004,229.923645,5175200
2023-10-03,394.5,397.859985,388.970001,391.059998,389.340149,2527900,230.470001,231.75,227.779999,228.809998,227.477951,5585700
2023-10-04,392.0,394.470001,388.579987,393.76001,392.02829,1813400,229.479996,231.699997,228.880005,231.220001,229.873932,5430900
2023-10-05,390.390015,394.720001,390.0,394.200012,393.035278,2116600,230.410004,234.190002,230.220001,233.479996,232.120758,6126200
2023-10-06,393.230011,401.0,390.5,397.970001,396.794128,2484000,233.169998,236.589996,232.75,235.039993,233.671677,6401000
2023-10-09,394.459991,396.5,389.579987,394.73999,393.5737,2475100,232.800003,235.169998,231.699997,234.440002,233.07518,5372200
2023-10-10,395.540009,402.720001,393.850006,400.369995,399.187073,2713800,234.899994,238.220001,234.279999,236.600006,235.222626,4644000
2023-10-11,403.25,405.130005,397.359985,399.809998,398.628723,2055600,237.550003,238.509995,234.889999,235.679993,234.307968,4760900
2023-10-12,403.799988,405.339996,397.320007,399.899994,398.718445,1779000,236.710007,237.729996,234.889999,236.779999,235.401566,4472800
2023-10-13,398.809998,402.140015,395.079987,398.029999,396.853973,2235600,236.389999,238.649994,236.229996,237.669998,236.286377,4966800
2023-10-16,400.23999,404.429993,398.779999,401.160004,399.974731,2202100,239.0,240.710007,238.330002,240.070007,238.672424,6227300
2023-10-17,399.640015,403.609985,398.450012,401.769989,400.582916,2176000,239.630005,241.479996,238.289993,241.199997,239.795837,4527600
2023-10-18,399.109985,401.369995,392.559998,393.209991,392.048187,1951400,239.960007,240.830002,236.990005,237.470001,236.08754,9528300
2023-10-19,393.850006,394.829987,385.5,387.869995,386.723969,3472800,237.470001,237.919998,233.410004,233.809998,232.448853,5927400
2023-10-20,387.869995,389.98999,384.170013,384.410004,383.274231,2652500,234.130005,235.770004,232.639999,233.380005,232.021347,5748300
2023-10-23,382.309998,387.859985,381.0,383.670013,382.536407,1771800,231.360001,234.460007,231.279999,231.529999,230.182114,5071700
2023-10-24,385.5,389.429993,383.869995,386.910004,385.766846,2003300,232.889999,236.529999,232.889999,234.649994,233.283966,6844100
2023-10-25,384.0,388.630005,382.23999,386.309998,385.16861,3504500,232.25,238.479996,231.289993,236.850006,235.471146,10365300
2023-10-26,371.019989,375.549988,363.040009,364.589996,363.512756,6920100,234.570007,235.610001,230.360001,231.279999,229.933578,6414500
2023-10-27,366.48999,368.290009,359.769989,364.079987,363.004242,3624900,231.169998,231.389999,228.029999,229.270004,227.935272,5540900
2023-10-30,366.519989,373.230011,364.720001,372.420013,371.319641,3386400,232.190002,233.380005,230.029999,233.080002,231.723114,5170300
2023-10-31,373.320007,377.679993,373.109985,376.350006,375.238037,2978800,233.570007,235.720001,232.990005,235.100006,233.731339,4828400
2023-11-01,378.670013,380.399994,375.040009,377.820007,376.703705,2354700,236.139999,239.039993,235.679993,238.580002,237.191086,4996200
2023-11-02,380.299988,383.040009,378.48999,382.690002,381.559296,2816000,239.910004,243.25,239.199997,243.25,241.833908,6286700
2023-11-03,385.0,388.440002,383.730011,386.049988,384.909363,2269100,245.119995,245.320007,242.259995,243.600006,242.181854,5029800
2023-11-06,387.100006,388.25,384.209991,386.160004,385.019043,2020500,244.0,244.779999,242.610001,243.490005,242.072495,5254100
